origin_id,origin_label,origin_tier,origin_class,dest_id,dest_label,dest_tier,dest_class,network_miles,max_stop_gap_miles,stop_gap_status,stop_count,line_changes,route_path,stop_path,dominant_tier,freight_relay_p95_h,freight_full_i20_p95_h,freight_sla_window,passenger_bus_p95_h,passenger_av_p95_h,air_door_to_door_h,passenger_competitive_with_air,rail_competition_note,evidence_status
POR,Portland,T2,service_stop,LRD,Laredo,T1,national_terminal,2575,307,long-gap-review,14,4,I-84;I-70;I-25;US287;I-35,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;LRD,T1,57.1,48.5,72h three-day,49.7,35.6,7.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,HOU,Houston*,T1,national_transfer_hub,2626,307,long-gap-review,14,5,I-84;I-70;I-25;US287;I-35;I-10,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;HOU,T1,58.6,49.7,72h three-day,51.0,36.5,7.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,BEAUMONT,Beaumont,T1,service_stop,2717,307,long-gap-review,15,5,I-84;I-70;I-25;US287;I-35;I-10,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;HOU;BEAUMONT,T1,60.6,51.4,72h three-day,52.7,37.7,7.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,LAFAYETTE,Lafayette,T1,service_stop,2866,307,long-gap-review,16,5,I-84;I-70;I-25;US287;I-35;I-10,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;HOU;BEAUMONT;LAFAYETTE,T1,63.9,54.2,72h three-day,55.4,39.7,8.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,NOLA,New Orleans,T1,service_stop,3006,307,long-gap-review,17,5,I-84;I-70;I-25;US287;I-35;I-10,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SAT;HOU;BEAUMONT;LAFAYETTE;NOLA,T1,66.9,56.8,72h three-day,57.9,41.6,8.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,HATTIESBURG,Hattiesburg,T2,service_stop,3010,307,long-gap-review,16,8,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-59,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;HATTIESBURG,T1,68.0,57.6,72h three-day,59.0,42.2,8.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,TALLAHASSEE,Tallahassee,T1,service_stop,3274,307,long-gap-review,17,9,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-65;I-10,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;MOBILE;TALLAHASSEE,T1,74.0,62.7,72h three-day,64.2,45.9,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,JAX,Jacksonville,T1,national_transfer_hub,3458,307,long-gap-review,18,9,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-65;I-10,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;MOBILE;TALLAHASSEE;JAX,T1,78.0,66.1,72h three-day,67.5,48.4,9.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,MIA,Miami,T1,national_terminal,3676,307,long-gap-review,20,9,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON;GAINESVILLE;TAMPA;MIA,T1,82.8,70.2,72h three-day,71.5,51.3,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,DAYTONA,Daytona Beach,T1,service_stop,3560,307,long-gap-review,19,10,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-65;I-10;I-95,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;MOBILE;TALLAHASSEE;JAX;DAYTONA,T1,80.6,68.2,72h three-day,69.7,50.0,9.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,DAL,Dallas,T2,national_transfer_hub,2105,307,long-gap-review,12,3,I-84;I-70;I-25;US287,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL,T1,46.6,39.6,48h two-day,40.8,29.2,6.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,ABILENE,Abilene,T2,service_stop,2308,307,long-gap-review,13,4,I-84;I-70;I-25;US287;US80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;ABILENE,T1,51.4,43.6,48h two-day,44.9,32.1,7.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,SHV,Shreveport,T1,service_stop,2315,307,long-gap-review,13,4,I-84;I-70;I-25;US287;I-20,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SHV,T1,51.5,43.7,48h two-day,45.0,32.2,7.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,BHM_APPROACH,Birmingham,T2,national_transfer_hub,2763,307,long-gap-review,15,7,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH,T1,62.3,52.8,72h three-day,54.2,38.7,8.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,ATL,Atlanta,T1,national_transfer_hub,2927,307,long-gap-review,16,8,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL,T1,66.2,56.1,72h three-day,57.5,41.1,8.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,COLUMBIA,Columbia,T1,service_stop,3156,307,long-gap-review,17,8,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;COLUMBIA,T1,71.1,60.3,72h three-day,61.7,44.2,8.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,FLO,Florence,T1,transfer_hub,3243,307,long-gap-review,18,8,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;COLUMBIA;FLO,T1,73.1,61.9,72h three-day,63.3,45.3,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,MIN,Minneapolis,T1,national_transfer_hub,2877,307,long-gap-review,15,5,I-84;I-70;I-25;US287;I-40;I-35,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;MIN,T1,64.0,54.3,72h three-day,55.6,39.9,8.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,DSM,Des Moines,T1,transfer_hub,2600,307,long-gap-review,14,5,I-84;I-70;I-25;US287;I-40;I-35,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM,T1,58.0,49.2,72h three-day,50.5,36.2,7.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,IOWA_CITY,Iowa City,T1,service_stop,2727,307,long-gap-review,15,6,I-84;I-70;I-25;US287;I-40;I-35;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY,T1,61.2,51.9,72h three-day,53.2,38.1,8.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,KC,Kansas City,T1,national_transfer_hub,2388,307,long-gap-review,13,5,I-84;I-70;I-25;US287;I-40;I-35,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC,T1,53.4,45.3,48h two-day,46.7,33.3,7.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,OKC,Oklahoma City,T1,national_transfer_hub,1996,307,long-gap-review,11,4,I-84;I-70;I-25;US287;I-40,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC,T1,44.6,37.8,48h two-day,39.2,27.9,6.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,BARSTOW,Barstow,T2,national_transfer_hub,1114,260,long-gap-review,7,1,I-5;I-15,POR;MEDFORD;REDDING;SAC;CENTRAL_VALLEY;LA;BARSTOW,T1,24.5,20.8,24h overnight,22.1,15.6,4.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,ABQ,Albuquerque,T2,service_stop,1693,291,long-gap-review,10,2,I-84;I-70;I-25,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;ABQ,T1,37.4,31.8,36h next-day,33.0,23.5,5.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,AMA,Amarillo,T2,service_stop,1709,307,long-gap-review,10,3,I-84;I-70;I-25;US287,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA,T1,38.0,32.3,36h next-day,33.6,23.9,5.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,WICHITA_FALLS,Wichita Falls,T2,service_stop,1957,307,long-gap-review,11,3,I-84;I-70;I-25;US287,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS,T1,43.4,36.9,48h two-day,38.1,27.2,6.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,MEM,Memphis,T2,national_transfer_hub,2507,307,long-gap-review,14,6,I-84;I-70;I-25;US287;I-40;US70;I-30,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM,T1,56.4,47.8,48h two-day,49.2,35.1,7.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,NASHVILLE,Nashville,T1,national_transfer_hub,2739,307,long-gap-review,15,7,I-84;I-70;I-25;US287;I-40;US70;I-30;I-40,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE,T1,61.8,52.3,72h three-day,53.7,38.4,8.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,KNX,Knoxville,T1,transfer_hub,2928,307,long-gap-review,16,7,I-84;I-70;I-25;US287;I-40;US70;I-30;I-40,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX,T1,65.9,55.8,72h three-day,57.2,40.9,8.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,ASHEVILLE,Asheville,T1,service_stop,3023,307,long-gap-review,17,7,I-84;I-70;I-25;US287;I-40;US70;I-30;I-40,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE,T1,68.0,57.6,72h three-day,58.9,42.2,8.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CLT,Charlotte,T1,national_transfer_hub,3141,307,long-gap-review,18,7,I-84;I-70;I-25;US287;I-40;US70;I-30;I-40,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT,T1,70.5,59.8,72h three-day,61.1,43.8,8.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,RALEIGH_APPROACH,Raleigh,T1,national_transfer_hub,3293,307,long-gap-review,19,7,I-84;I-70;I-25;US287;I-40;US70;I-30;I-40,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;RALEIGH_APPROACH,T1,73.9,62.6,72h three-day,63.8,45.8,9.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,INDY_APPROACH,Indianapolis,T1,national_transfer_hub,2940,307,long-gap-review,15,6,I-84;I-70;I-25;US287;I-40;I-35;I-70,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH,T1,65.7,55.7,72h three-day,57.1,40.9,8.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,FORT_WAYNE,Fort Wayne,T1,service_stop,3064,307,long-gap-review,16,7,I-84;I-70;I-25;US287;I-40;I-35;I-70;I-69,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;FORT_WAYNE,T1,68.8,58.3,72h three-day,59.7,42.8,8.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CHI_APPROACH,South Bend,T1,service_stop,3050,307,long-gap-review,17,7,I-84;I-70;I-25;US287;I-40;I-35;I-80;I-69,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;CHI_APPROACH,T1,68.6,58.1,72h three-day,59.4,42.6,8.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CHI,Chicago,T1,national_transfer_hub,2965,307,long-gap-review,16,6,I-84;I-70;I-25;US287;I-40;I-35;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI,T1,66.3,56.2,72h three-day,57.5,41.2,8.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,TOL,Toledo,T1,national_transfer_hub,3213,307,long-gap-review,17,6,I-84;I-70;I-25;US287;I-40;I-35;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL,T1,71.7,60.8,72h three-day,62.0,44.5,8.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,COLUMBUS,Columbus,T1,national_transfer_hub,3139,307,long-gap-review,16,6,I-84;I-70;I-25;US287;I-40;I-35;I-70,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS,T1,70.0,59.4,72h three-day,60.7,43.5,8.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CINCINNATI,Cincinnati,T2,national_transfer_hub,3026,307,long-gap-review,17,8,I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-65,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;LOUISVILLE;CINCINNATI,T1,68.4,57.9,72h three-day,59.3,42.4,8.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CHATTANOOGA,Chattanooga,T2,service_stop,2923,307,long-gap-review,16,8,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-59,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;CHATTANOOGA,T1,66.1,56.0,72h three-day,57.4,41.1,8.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,MONTGOMERY,Montgomery,T2,service_stop,3099,307,long-gap-review,17,9,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;US80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MONTGOMERY,T1,70.3,59.5,72h three-day,61.0,43.6,8.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,GAINESVILLE,Gainesville,T1,service_stop,3294,307,long-gap-review,18,9,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON;GAINESVILLE,T1,74.5,63.1,72h three-day,64.5,46.2,9.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,TAMPA,Tampa,T1,transfer_hub,3432,307,long-gap-review,19,9,I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON;GAINESVILLE;TAMPA,T1,77.5,65.7,72h three-day,67.1,48.1,9.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,RENO,Reno,T1,service_stop,710,260,long-gap-review,5,1,I-5;I-80,POR;MEDFORD;REDDING;SAC;RENO,T1,15.7,13.3,24h overnight,14.8,10.2,3.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,SLC,Salt Lake,T2,national_transfer_hub,796,225,sla-stop-rhythm-ok,5,0,I-84,POR;PENDLETON;BOI;TWIN_FALLS;SLC,T2,17.2,14.7,24h overnight,16.0,11.1,4.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,BOI,Boise,T2,national_transfer_hub,447,225,sla-stop-rhythm-ok,3,0,I-84,POR;PENDLETON;BOI,T2,9.6,8.2,12h half-day,9.6,6.5,3.4,not-time-competitive,rail-often-absent-road-flexibility-case,heuristic-planning
POR,Portland,T2,service_stop,PENDLETON,Pendleton,T2,service_stop,222,222,sla-stop-rhythm-ok,2,0,I-84,POR;PENDLETON,T2,4.7,4.0,6h local,5.5,3.5,2.9,near-competitive-short-haul,rail-often-absent-road-flexibility-case,heuristic-planning
POR,Portland,T2,service_stop,TWIN_FALLS,Twin Falls,T2,service_stop,582,225,sla-stop-rhythm-ok,4,0,I-84,POR;PENDLETON;BOI;TWIN_FALLS,T2,12.5,10.7,12h half-day,12.1,8.3,3.7,not-time-competitive,rail-often-absent-road-flexibility-case,heuristic-planning
POR,Portland,T1,service_stop,LEWISTON,Lewiston,T2,service_stop,544,269,long-gap-review,4,2,I-5;I-90;US95,POR;SEA;SPK;LEWISTON,T1,12.4,10.5,12h half-day,12.1,8.2,3.6,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
POR,Portland,T2,service_stop,CHEYENNE,Cheyenne,T1,service_stop,1245,270,long-gap-review,7,1,I-84;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE,T1,27.2,23.2,24h overnight,24.5,17.3,5.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CASPER,Casper,T2,service_stop,1411,270,long-gap-review,8,2,I-84;I-80;I-25,POR;PENDLETON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER,T1,31.2,26.5,36h next-day,27.9,19.7,5.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,ROCK_SPRINGS,Rock Springs,T1,service_stop,975,225,sla-stop-rhythm-ok,6,1,I-84;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS,T1,21.4,18.2,24h overnight,19.6,13.7,4.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,OMAHA,Omaha,T1,national_transfer_hub,2743,307,long-gap-review,15,6,I-84;I-70;I-25;US287;I-40;I-35;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;OMAHA,T1,61.5,52.2,72h three-day,53.5,38.3,8.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,FARGO,Fargo,T2,service_stop,3129,307,long-gap-review,16,6,I-84;I-70;I-25;US287;I-40;I-35;I-29,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;MIN;FARGO,T1,69.8,59.2,72h three-day,60.5,43.4,8.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,CLEVELAND,Cleveland,T1,service_stop,3328,307,long-gap-review,18,6,I-84;I-70;I-25;US287;I-40;I-35;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND,T1,74.2,63.0,72h three-day,64.1,46.1,9.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,PA_APPROACH,Pennsylvania,T1,service_stop,3604,307,long-gap-review,19,6,I-84;I-70;I-25;US287;I-40;I-35;I-80,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND;PA_APPROACH,T1,80.1,68.1,72h three-day,69.1,49.8,9.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T2,service_stop,NYC,New York,T2,transfer_hub,3703,307,long-gap-review,19,7,I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81,POR;PENDLETON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC,T1,82.6,70.1,72h three-day,71.3,51.3,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
POR,Portland,T1,service_stop,SPK,Spokane,T1,transfer_hub,441,269,long-gap-review,3,1,I-5;I-90,POR;SEA;SPK,T1,9.8,8.3,12h half-day,9.9,6.6,3.4,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
POR,Portland,T2,service_stop,BIL,Billings*,T2,national_transfer_hub,1682,271,long-gap-review,9,2,I-84;I-80;I-25,POR;PENDLETON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER;BIL,T1,37.1,31.5,36h next-day,32.8,23.3,5.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
