GEOID,NAME,STATE,LAT,LON,NEAREST_MI,POPULATION,LAND_SQMI,GAP_CLASS,ARTIFACT_REASON
48413,Schleicher County,TX,30.8962,-100.5272,37.0,2474,1311,candidate_access_gap,county_centroid_beyond_threshold
39015,Brown County,OH,38.9314,-83.8668,36.9,43715,490,candidate_access_gap,county_centroid_beyond_threshold
20123,Mitchell County,KS,39.3930,-98.2074,36.9,5829,702,candidate_access_gap,county_centroid_beyond_threshold
28143,Tunica County,MS,34.6522,-90.3718,36.9,9787,454,candidate_access_gap,county_centroid_beyond_threshold
40053,Grant County,OK,36.7883,-97.7882,36.9,4152,1001,candidate_access_gap,county_centroid_beyond_threshold
48031,Blanco County,TX,30.2662,-98.3993,36.9,11608,709,candidate_access_gap,county_centroid_beyond_threshold
54049,Marion County,WV,39.5058,-80.2434,36.8,56194,309,candidate_access_gap,county_centroid_beyond_threshold
39063,Hancock County,OH,41.0002,-83.6659,36.8,75072,531,candidate_access_gap,county_centroid_beyond_threshold
05015,Carroll County,AR,36.3374,-93.5410,36.8,28362,630,candidate_access_gap,county_centroid_beyond_threshold
29117,Livingston County,MO,39.7786,-93.5482,36.8,14402,532,candidate_access_gap,county_centroid_beyond_threshold
48499,Wood County,TX,32.7836,-95.3822,36.7,45341,645,candidate_access_gap,county_centroid_beyond_threshold
47067,Hancock County,TN,36.5214,-83.2275,36.7,6726,222,candidate_access_gap,county_centroid_beyond_threshold
17157,Randolph County,IL,38.0565,-89.8212,36.7,30413,575,candidate_access_gap,county_centroid_beyond_threshold
35043,Sandoval County,NM,35.6851,-106.8831,36.7,149460,3710,candidate_access_gap,county_centroid_beyond_threshold
18133,Putnam County,IN,39.6655,-86.8534,36.7,36942,481,candidate_access_gap,county_centroid_beyond_threshold
22023,Cameron Parish,LA,29.8718,-93.1649,36.6,5447,1285,candidate_access_gap,county_centroid_beyond_threshold
37139,Pasquotank County,NC,36.2652,-76.2607,36.6,40454,227,candidate_access_gap,county_centroid_beyond_threshold
20135,Ness County,KS,38.4804,-99.9087,36.6,2677,1075,candidate_access_gap,county_centroid_beyond_threshold
21041,Carroll County,KY,38.6684,-85.1240,36.6,10842,129,candidate_access_gap,county_centroid_beyond_threshold
37091,Hertford County,NC,36.3635,-76.9816,36.6,21633,353,candidate_access_gap,county_centroid_beyond_threshold
05127,Scott County,AR,34.8589,-94.0636,36.6,9871,893,candidate_access_gap,county_centroid_beyond_threshold
48325,Medina County,TX,29.3537,-99.1111,36.5,51432,1325,candidate_access_gap,county_centroid_beyond_threshold
36043,Herkimer County,NY,43.5710,-74.8411,36.5,60293,1411,candidate_access_gap,county_centroid_beyond_threshold
20141,Osborne County,KS,39.3483,-98.7679,36.5,3493,893,candidate_access_gap,county_centroid_beyond_threshold
48225,Houston County,TX,31.3230,-95.4216,36.5,22107,1231,candidate_access_gap,county_centroid_beyond_threshold
28141,Tishomingo County,MS,34.7388,-88.2348,36.5,18837,424,candidate_access_gap,county_centroid_beyond_threshold
51081,Greensville County,VA,36.6803,-77.5603,36.4,11373,295,candidate_access_gap,county_centroid_beyond_threshold
53071,Walla Walla County,WA,46.2546,-118.4804,36.4,62150,1270,candidate_access_gap,county_centroid_beyond_threshold
51139,Page County,VA,38.6232,-78.4919,36.4,23753,310,candidate_access_gap,county_centroid_beyond_threshold
37053,Currituck County,NC,36.3722,-75.9412,36.4,28616,262,candidate_access_gap,county_centroid_beyond_threshold
31039,Cuming County,NE,41.9159,-96.7885,36.4,9000,570,candidate_access_gap,county_centroid_beyond_threshold
22081,Red River Parish,LA,32.1012,-93.3491,36.4,7631,389,candidate_access_gap,county_centroid_beyond_threshold
40129,Roger Mills County,OK,35.7086,-99.7416,36.3,3423,1141,candidate_access_gap,county_centroid_beyond_threshold
47083,Houston County,TN,36.2858,-87.7056,36.3,8253,200,candidate_access_gap,county_centroid_beyond_threshold
27155,Traverse County,MN,45.7699,-96.4748,36.3,3345,574,candidate_access_gap,county_centroid_beyond_threshold
17059,Gallatin County,IL,37.7687,-88.2280,36.3,4967,323,candidate_access_gap,county_centroid_beyond_threshold
51037,Charlotte County,VA,37.0090,-78.6586,36.3,11563,475,candidate_access_gap,county_centroid_beyond_threshold
22009,Avoyelles Parish,LA,31.0885,-91.9833,36.3,39529,832,candidate_access_gap,county_centroid_beyond_threshold
19065,Fayette County,IA,42.8641,-91.8404,36.3,19519,731,candidate_access_gap,county_centroid_beyond_threshold
26057,Gratiot County,MI,43.2923,-84.6047,36.2,41534,568,candidate_access_gap,county_centroid_beyond_threshold
21063,Elliott County,KY,38.1169,-83.0961,36.2,7378,234,candidate_access_gap,county_centroid_beyond_threshold
22113,Vermilion Parish,LA,29.8066,-92.3214,36.2,57202,1172,candidate_access_gap,county_centroid_beyond_threshold
18055,Greene County,IN,39.0471,-87.0048,36.2,30900,542,candidate_access_gap,county_centroid_beyond_threshold
01021,Chilton County,AL,32.8541,-86.7266,36.1,45140,693,candidate_access_gap,county_centroid_beyond_threshold
48385,Real County,TX,29.8301,-99.8125,36.1,2830,699,candidate_access_gap,county_centroid_beyond_threshold
20023,Cheyenne County,KS,39.7899,-101.7273,36.1,2619,1020,candidate_access_gap,county_centroid_beyond_threshold
01123,Tallapoosa County,AL,32.8633,-85.7996,36.1,41251,717,candidate_access_gap,county_centroid_beyond_threshold
40067,Jefferson County,OK,34.1051,-97.8389,36.0,5420,759,candidate_access_gap,county_centroid_beyond_threshold
18013,Brown County,IN,39.1951,-86.2301,35.9,15513,312,candidate_access_gap,county_centroid_beyond_threshold
21103,Henry County,KY,38.4514,-85.1196,35.9,15731,286,candidate_access_gap,county_centroid_beyond_threshold
48025,Bee County,TX,28.4161,-97.7426,35.9,30977,880,candidate_access_gap,county_centroid_beyond_threshold
21023,Bracken County,KY,38.6804,-84.1152,35.9,8420,203,candidate_access_gap,county_centroid_beyond_threshold
27147,Steele County,MN,44.0153,-93.2205,35.8,37396,430,candidate_access_gap,county_centroid_beyond_threshold
55053,Jackson County,WI,44.3246,-90.7995,35.8,20958,988,candidate_access_gap,county_centroid_beyond_threshold
48003,Andrews County,TX,32.3123,-102.6402,35.8,18362,1501,candidate_access_gap,county_centroid_beyond_threshold
31023,Butler County,NE,41.2261,-97.1320,35.8,8373,585,candidate_access_gap,county_centroid_beyond_threshold
19105,Jones County,IA,42.1251,-91.1169,35.8,20733,576,candidate_access_gap,county_centroid_beyond_threshold
48149,Fayette County,TX,29.8779,-96.9212,35.8,24564,950,candidate_access_gap,county_centroid_beyond_threshold
51171,Shenandoah County,VA,38.8562,-78.5740,35.8,44337,508,candidate_access_gap,county_centroid_beyond_threshold
20017,Chase County,KS,38.2995,-96.5940,35.7,2570,773,candidate_access_gap,county_centroid_beyond_threshold
40075,Kiowa County,OK,34.9215,-98.9816,35.7,8446,1015,candidate_access_gap,county_centroid_beyond_threshold
21107,Hopkins County,KY,37.3111,-87.5422,35.7,45223,542,candidate_access_gap,county_centroid_beyond_threshold
37017,Bladen County,NC,34.5919,-78.5395,35.7,29807,875,candidate_access_gap,county_centroid_beyond_threshold
01039,Covington County,AL,31.2440,-86.4487,35.7,37542,1031,candidate_access_gap,county_centroid_beyond_threshold
13003,Atkinson County,GA,31.2968,-82.8782,35.7,8265,343,candidate_access_gap,county_centroid_beyond_threshold
41001,Baker County,OR,44.7034,-117.6919,35.7,16685,3068,candidate_access_gap,county_centroid_beyond_threshold
28099,Neshoba County,MS,32.7525,-89.1193,35.6,28970,570,candidate_access_gap,county_centroid_beyond_threshold
48287,Lee County,TX,30.3215,-96.9768,35.6,17543,629,candidate_access_gap,county_centroid_beyond_threshold
21203,Rockcastle County,KY,37.3610,-84.3144,35.6,16171,317,candidate_access_gap,county_centroid_beyond_threshold
16015,Boise County,ID,43.9873,-115.7151,35.6,7809,1900,candidate_access_gap,county_centroid_beyond_threshold
45041,Florence County,SC,34.0285,-79.7102,35.5,137015,801,candidate_access_gap,county_centroid_beyond_threshold
56045,Weston County,WY,43.8462,-104.5700,35.5,6870,2398,candidate_access_gap,county_centroid_beyond_threshold
26113,Missaukee County,MI,44.3254,-85.0855,35.4,15089,565,candidate_access_gap,county_centroid_beyond_threshold
42133,York County,PA,39.9218,-76.7289,35.4,457051,904,candidate_access_gap,county_centroid_beyond_threshold
42001,Adams County,PA,39.8695,-77.2177,35.4,104604,519,candidate_access_gap,county_centroid_beyond_threshold
53075,Whitman County,WA,46.9059,-117.5354,35.3,47141,2159,candidate_access_gap,county_centroid_beyond_threshold
17047,Edwards County,IL,38.4171,-88.0479,35.3,6182,222,candidate_access_gap,county_centroid_beyond_threshold
42039,Crawford County,PA,41.6879,-80.1078,35.3,83876,1012,candidate_access_gap,county_centroid_beyond_threshold
48041,Brazos County,TX,30.6567,-96.3024,35.3,234548,586,candidate_access_gap,county_centroid_beyond_threshold
54067,Nicholas County,WV,38.2914,-80.7975,35.3,24624,647,candidate_access_gap,county_centroid_beyond_threshold
40101,Muskogee County,OK,35.6176,-95.3839,35.3,66606,811,candidate_access_gap,county_centroid_beyond_threshold
18085,Kosciusko County,IN,41.2443,-85.8616,35.2,80442,531,candidate_access_gap,county_centroid_beyond_threshold
40073,Kingfisher County,OK,35.9494,-97.9346,35.2,15290,898,candidate_access_gap,county_centroid_beyond_threshold
17147,Piatt County,IL,40.0090,-88.5924,35.2,16698,439,candidate_access_gap,county_centroid_beyond_threshold
40137,Stephens County,OK,34.4814,-97.8556,35.2,43140,870,candidate_access_gap,county_centroid_beyond_threshold
45015,Berkeley County,SC,33.2077,-79.9537,35.2,231419,1104,candidate_access_gap,county_centroid_beyond_threshold
41009,Columbia County,OR,45.9419,-123.0811,35.2,52865,659,candidate_access_gap,county_centroid_beyond_threshold
51595,Emporia city,VA,36.6962,-77.5360,35.1,5680,7,candidate_access_gap,county_centroid_beyond_threshold
18077,Jefferson County,IN,38.7836,-85.4401,35.1,33057,361,candidate_access_gap,county_centroid_beyond_threshold
37133,Onslow County,NC,34.7631,-77.4995,35.1,203686,762,candidate_access_gap,county_centroid_beyond_threshold
22077,Pointe Coupee Parish,LA,30.7083,-91.6046,35.1,20652,557,candidate_access_gap,county_centroid_beyond_threshold
29157,Perry County,MO,37.7111,-89.8021,35.0,18970,474,candidate_access_gap,county_centroid_beyond_threshold
19133,Monona County,IA,42.0494,-95.9566,35.0,8671,694,candidate_access_gap,county_centroid_beyond_threshold
01055,Etowah County,AL,34.0476,-86.0343,35.0,103348,535,candidate_access_gap,county_centroid_beyond_threshold
17091,Kankakee County,IL,41.1395,-87.8611,34.9,107421,676,candidate_access_gap,county_centroid_beyond_threshold
36077,Otsego County,NY,42.6298,-75.0288,34.9,59678,1002,candidate_access_gap,county_centroid_beyond_threshold
18107,Montgomery County,IN,40.0403,-86.8927,34.9,38018,505,candidate_access_gap,county_centroid_beyond_threshold
01027,Clay County,AL,33.2704,-85.8635,34.9,14209,604,candidate_access_gap,county_centroid_beyond_threshold
05133,Sevier County,AR,33.9949,-94.2433,34.8,15913,564,candidate_access_gap,county_centroid_beyond_threshold
28039,George County,MS,30.8554,-88.6423,34.8,24547,479,candidate_access_gap,county_centroid_beyond_threshold
12049,Hardee County,FL,27.4928,-81.8216,34.8,25528,638,candidate_access_gap,county_centroid_beyond_threshold
48171,Gillespie County,TX,30.3251,-98.9419,34.7,26953,1058,candidate_access_gap,county_centroid_beyond_threshold
17085,Jo Daviess County,IL,42.3624,-90.2115,34.7,21942,601,candidate_access_gap,county_centroid_beyond_threshold
41065,Wasco County,OR,45.1645,-121.1651,34.7,26639,2381,candidate_access_gap,county_centroid_beyond_threshold
51173,Smyth County,VA,36.8423,-81.5398,34.7,29799,451,candidate_access_gap,county_centroid_beyond_threshold
48259,Kendall County,TX,29.9435,-98.7093,34.7,45376,662,candidate_access_gap,county_centroid_beyond_threshold
19037,Chickasaw County,IA,43.0597,-92.3172,34.7,11957,504,candidate_access_gap,county_centroid_beyond_threshold
54045,Logan County,WV,37.8306,-81.9409,34.7,32350,453,candidate_access_gap,county_centroid_beyond_threshold
48391,Refugio County,TX,28.3221,-97.1625,34.7,6718,770,candidate_access_gap,county_centroid_beyond_threshold
28065,Jefferson Davis County,MS,31.5648,-89.8271,34.6,11291,408,candidate_access_gap,county_centroid_beyond_threshold
48107,Crosby County,TX,33.6091,-101.2987,34.6,5157,900,candidate_access_gap,county_centroid_beyond_threshold
40049,Garvin County,OK,34.7094,-97.3127,34.6,25806,802,candidate_access_gap,county_centroid_beyond_threshold
06069,San Benito County,CA,36.6117,-121.0858,34.6,64753,1389,candidate_access_gap,county_centroid_beyond_threshold
22035,East Carroll Parish,LA,32.7302,-91.2341,34.5,7371,421,candidate_access_gap,county_centroid_beyond_threshold
06003,Alpine County,CA,38.6218,-119.7984,34.5,1515,738,candidate_access_gap,county_centroid_beyond_threshold
48417,Shackelford County,TX,32.7438,-99.3470,34.5,3134,914,candidate_access_gap,county_centroid_beyond_threshold
48399,Runnels County,TX,31.8451,-99.9827,34.5,9858,1051,candidate_access_gap,county_centroid_beyond_threshold
17125,Mason County,IL,40.2370,-89.9136,34.5,13074,539,candidate_access_gap,county_centroid_beyond_threshold
13241,Rabun County,GA,34.8839,-83.4049,34.4,16915,370,candidate_access_gap,county_centroid_beyond_threshold
51091,Highland County,VA,38.3662,-79.5645,34.4,2247,415,candidate_access_gap,county_centroid_beyond_threshold
40057,Harmon County,OK,34.7460,-99.8442,34.4,2499,537,candidate_access_gap,county_centroid_beyond_threshold
17139,Moultrie County,IL,39.6369,-88.6257,34.3,14531,336,candidate_access_gap,county_centroid_beyond_threshold
31037,Colfax County,NE,41.5750,-97.0889,34.3,10563,411,candidate_access_gap,county_centroid_beyond_threshold
45001,Abbeville County,SC,34.2290,-82.4541,34.2,24368,491,candidate_access_gap,county_centroid_beyond_threshold
39117,Morrow County,OH,40.5253,-82.7977,34.2,35049,406,candidate_access_gap,county_centroid_beyond_threshold
04017,Navajo County,AZ,35.3908,-110.3210,34.2,107110,9949,candidate_access_gap,county_centroid_beyond_threshold
13251,Screven County,GA,32.7448,-81.6176,34.1,14026,646,candidate_access_gap,county_centroid_beyond_threshold
17051,Fayette County,IL,39.0011,-89.0179,34.1,21464,716,candidate_access_gap,county_centroid_beyond_threshold
45031,Darlington County,SC,34.3322,-79.9621,34.1,63025,561,candidate_access_gap,county_centroid_beyond_threshold
39079,Jackson County,OH,39.0135,-82.6141,34.1,32563,420,candidate_access_gap,county_centroid_beyond_threshold
12009,Brevard County,FL,28.2983,-80.7003,34.1,610723,1015,candidate_access_gap,county_centroid_beyond_threshold
22117,Washington Parish,LA,30.8521,-90.0463,34.1,45514,670,candidate_access_gap,county_centroid_beyond_threshold
55103,Richland County,WI,43.3762,-90.4357,34.1,17256,586,candidate_access_gap,county_centroid_beyond_threshold
21021,Boyle County,KY,37.6181,-84.8684,34.0,30613,180,candidate_access_gap,county_centroid_beyond_threshold
27151,Swift County,MN,45.2758,-95.6901,34.0,9806,742,candidate_access_gap,county_centroid_beyond_threshold
21137,Lincoln County,KY,37.4572,-84.6583,34.0,24320,333,candidate_access_gap,county_centroid_beyond_threshold
17057,Fulton County,IL,40.4652,-90.2023,34.0,33691,866,candidate_access_gap,county_centroid_beyond_threshold
06091,Sierra County,CA,39.5769,-120.5220,33.9,2916,953,candidate_access_gap,county_centroid_beyond_threshold
29211,Sullivan County,MO,40.2096,-93.1098,33.9,5983,648,candidate_access_gap,county_centroid_beyond_threshold
08077,Mesa County,CO,39.0195,-108.4606,33.9,156131,3329,candidate_access_gap,county_centroid_beyond_threshold
19165,Shelby County,IA,41.6790,-95.3089,33.9,11737,591,candidate_access_gap,county_centroid_beyond_threshold
13111,Fannin County,GA,34.8665,-84.3173,33.8,25436,387,candidate_access_gap,county_centroid_beyond_threshold
49039,Sanpete County,UT,39.3734,-111.5769,33.8,28816,1590,candidate_access_gap,county_centroid_beyond_threshold
21109,Jackson County,KY,37.4035,-84.0206,33.8,13002,345,candidate_access_gap,county_centroid_beyond_threshold
48425,Somervell County,TX,32.2181,-97.7692,33.8,9337,186,candidate_access_gap,county_centroid_beyond_threshold
47101,Lewis County,TN,35.5232,-87.4970,33.8,12637,282,candidate_access_gap,county_centroid_beyond_threshold
51135,Nottoway County,VA,37.1412,-78.0539,33.7,15638,314,candidate_access_gap,county_centroid_beyond_threshold
48069,Castro County,TX,34.5336,-102.2588,33.7,7381,894,candidate_access_gap,county_centroid_beyond_threshold
39027,Clinton County,OH,39.4167,-83.8046,33.7,42077,409,candidate_access_gap,county_centroid_beyond_threshold
48467,Van Zandt County,TX,32.5588,-95.8369,33.6,60053,843,candidate_access_gap,county_centroid_beyond_threshold
29199,Scotland County,MO,40.4477,-92.1428,33.6,4720,437,candidate_access_gap,county_centroid_beyond_threshold
48331,Milam County,TX,30.7912,-96.9844,33.6,25080,1016,candidate_access_gap,county_centroid_beyond_threshold
21147,McCreary County,KY,36.7311,-84.4911,33.5,16892,427,candidate_access_gap,county_centroid_beyond_threshold
48279,Lamb County,TX,34.0689,-102.3480,33.5,13024,1016,candidate_access_gap,county_centroid_beyond_threshold
56031,Platte County,WY,42.1316,-104.9540,33.5,8618,2081,candidate_access_gap,county_centroid_beyond_threshold
47117,Marshall County,TN,35.4683,-86.7659,33.5,34567,375,candidate_access_gap,county_centroid_beyond_threshold
37029,Camden County,NC,36.3423,-76.1625,33.5,10547,240,candidate_access_gap,county_centroid_beyond_threshold
38091,Steele County,ND,47.4511,-97.7189,33.5,1774,712,candidate_access_gap,county_centroid_beyond_threshold
08069,Larimer County,CO,40.6581,-105.4868,33.5,359363,2596,candidate_access_gap,county_centroid_beyond_threshold
48109,Culberson County,TX,31.4459,-104.5269,33.4,2181,3812,candidate_access_gap,county_centroid_beyond_threshold
16055,Kootenai County,ID,47.6760,-116.6959,33.4,173396,1238,candidate_access_gap,county_centroid_beyond_threshold
12123,Taylor County,FL,29.9671,-83.6396,33.4,21421,1043,candidate_access_gap,county_centroid_beyond_threshold
22107,Tensas Parish,LA,32.0015,-91.3426,33.4,4127,603,candidate_access_gap,county_centroid_beyond_threshold
47025,Claiborne County,TN,36.5016,-83.6607,33.4,32092,435,candidate_access_gap,county_centroid_beyond_threshold
48045,Briscoe County,TX,34.5252,-101.2059,33.4,1290,900,candidate_access_gap,county_centroid_beyond_threshold
36123,Yates County,NY,42.6382,-77.1043,33.4,24713,338,candidate_access_gap,county_centroid_beyond_threshold
48155,Foard County,TX,33.9633,-99.8168,33.4,1075,704,candidate_access_gap,county_centroid_beyond_threshold
48319,Mason County,TX,30.7039,-99.2373,33.4,3959,929,candidate_access_gap,county_centroid_beyond_threshold
45081,Saluda County,SC,34.0053,-81.7279,33.3,18952,453,candidate_access_gap,county_centroid_beyond_threshold
47085,Humphreys County,TN,36.0408,-87.7905,33.3,19032,531,candidate_access_gap,county_centroid_beyond_threshold
51029,Buckingham County,VA,37.5739,-78.5292,33.3,16869,580,candidate_access_gap,county_centroid_beyond_threshold
13099,Early County,GA,31.3242,-84.9067,33.3,10753,513,candidate_access_gap,county_centroid_beyond_threshold
47099,Lawrence County,TN,35.2205,-87.3965,33.2,44377,617,candidate_access_gap,county_centroid_beyond_threshold
13239,Quitman County,GA,31.8629,-85.0048,33.2,2180,151,candidate_access_gap,county_centroid_beyond_threshold
20077,Harper County,KS,37.1882,-98.0666,33.2,5457,801,candidate_access_gap,county_centroid_beyond_threshold
35017,Grant County,NM,32.7321,-108.3815,33.1,28006,3961,candidate_access_gap,county_centroid_beyond_threshold
45077,Pickens County,SC,34.8854,-82.7234,33.1,131106,497,candidate_access_gap,county_centroid_beyond_threshold
37171,Surry County,NC,36.4154,-80.6865,33.1,71429,533,candidate_access_gap,county_centroid_beyond_threshold
29009,Barry County,MO,36.6994,-93.8343,33.1,34701,778,candidate_access_gap,county_centroid_beyond_threshold
37061,Duplin County,NC,34.9344,-77.9335,33.1,49312,815,candidate_access_gap,county_centroid_beyond_threshold
08027,Custer County,CO,38.1020,-105.3735,33.0,4885,739,candidate_access_gap,county_centroid_beyond_threshold
46057,Hamlin County,SD,44.6806,-97.1786,33.0,6196,507,candidate_access_gap,county_centroid_beyond_threshold
37045,Cleveland County,NC,35.3346,-81.5571,33.0,99527,464,candidate_access_gap,county_centroid_beyond_threshold
54073,Pleasants County,WV,39.3681,-81.1612,33.0,7622,130,candidate_access_gap,county_centroid_beyond_threshold
51083,Halifax County,VA,36.7665,-78.9396,33.0,34013,818,candidate_access_gap,county_centroid_beyond_threshold
37047,Columbus County,NC,34.2616,-78.6393,32.9,50827,938,candidate_access_gap,county_centroid_beyond_threshold
19171,Tama County,IA,42.0748,-92.5294,32.9,17017,721,candidate_access_gap,county_centroid_beyond_threshold
01023,Choctaw County,AL,31.9910,-88.2489,32.9,12669,913,candidate_access_gap,county_centroid_beyond_threshold
51660,Harrisonburg city,VA,38.4363,-78.8733,32.9,51784,17,candidate_access_gap,county_centroid_beyond_threshold
08071,Las Animas County,CO,37.3188,-104.0441,32.9,14422,4773,candidate_access_gap,county_centroid_beyond_threshold
18147,Spencer County,IN,38.0097,-87.0104,32.8,19935,397,candidate_access_gap,county_centroid_beyond_threshold
19003,Adams County,IA,41.0217,-94.6969,32.8,3680,423,candidate_access_gap,county_centroid_beyond_threshold
51175,Southampton County,VA,36.7201,-77.1038,32.8,18003,599,candidate_access_gap,county_centroid_beyond_threshold
37023,Burke County,NC,35.7462,-81.7062,32.8,87799,506,candidate_access_gap,county_centroid_beyond_threshold
54015,Clay County,WV,38.4598,-81.0819,32.7,8049,342,candidate_access_gap,county_centroid_beyond_threshold
48095,Concho County,TX,31.3189,-99.8636,32.7,3235,984,candidate_access_gap,county_centroid_beyond_threshold
20001,Allen County,KS,37.8842,-95.3009,32.7,12554,500,candidate_access_gap,county_centroid_beyond_threshold
17117,Macoupin County,IL,39.2659,-89.9263,32.7,44907,863,candidate_access_gap,county_centroid_beyond_threshold
29001,Adair County,MO,40.1907,-92.6036,32.7,25299,567,candidate_access_gap,county_centroid_beyond_threshold
29147,Nodaway County,MO,40.3611,-94.8831,32.7,21140,877,candidate_access_gap,county_centroid_beyond_threshold
27011,Big Stone County,MN,45.4199,-96.4022,32.7,5161,499,candidate_access_gap,county_centroid_beyond_threshold
21215,Spencer County,KY,38.0253,-85.3173,32.7,19549,187,candidate_access_gap,county_centroid_beyond_threshold
31131,Otoe County,NE,40.6380,-96.1310,32.7,15995,616,candidate_access_gap,county_centroid_beyond_threshold
27131,Rice County,MN,44.3508,-93.2985,32.7,67152,496,candidate_access_gap,county_centroid_beyond_threshold
47175,Van Buren County,TN,35.6992,-85.4584,32.6,6182,273,candidate_access_gap,county_centroid_beyond_threshold
05031,Craighead County,AR,35.8277,-90.6314,32.6,111038,707,candidate_access_gap,county_centroid_beyond_threshold
17093,Kendall County,IL,41.5881,-88.4306,32.6,132795,320,candidate_access_gap,county_centroid_beyond_threshold
13243,Randolph County,GA,31.7627,-84.7523,32.6,6365,428,candidate_access_gap,county_centroid_beyond_threshold
17109,McDonough County,IL,40.4558,-90.6790,32.6,27370,589,candidate_access_gap,county_centroid_beyond_threshold
46039,Deuel County,SD,44.7563,-96.6902,32.6,4298,623,candidate_access_gap,county_centroid_beyond_threshold
46019,Butte County,SD,44.8962,-103.5014,32.6,10369,2250,candidate_access_gap,county_centroid_beyond_threshold
29075,Gentry County,MO,40.2081,-94.4053,32.5,6219,491,candidate_access_gap,county_centroid_beyond_threshold
01019,Cherokee County,AL,34.0695,-85.6542,32.5,25069,554,candidate_access_gap,county_centroid_beyond_threshold
54079,Putnam County,WV,38.5105,-81.9061,32.5,57347,346,candidate_access_gap,county_centroid_beyond_threshold
17189,Washington County,IL,38.3531,-89.4172,32.5,13781,563,candidate_access_gap,county_centroid_beyond_threshold
42019,Butler County,PA,40.9138,-79.9190,32.5,194562,789,candidate_access_gap,county_centroid_beyond_threshold
48389,Reeves County,TX,31.3084,-103.7127,32.5,14022,2635,candidate_access_gap,county_centroid_beyond_threshold
06103,Tehama County,CA,40.1262,-122.2323,32.4,65484,2949,candidate_access_gap,county_centroid_beyond_threshold
48035,Bosque County,TX,31.9008,-97.6376,32.4,18404,983,candidate_access_gap,county_centroid_beyond_threshold
38073,Ransom County,ND,46.4493,-97.6476,32.4,5663,862,candidate_access_gap,county_centroid_beyond_threshold
17169,Schuyler County,IL,40.1569,-90.6135,32.4,6879,437,candidate_access_gap,county_centroid_beyond_threshold
40055,Greer County,OK,34.9339,-99.5530,32.4,5531,639,candidate_access_gap,county_centroid_beyond_threshold
28029,Copiah County,MS,31.8669,-90.4488,32.4,28210,777,candidate_access_gap,county_centroid_beyond_threshold
27119,Polk County,MN,47.7743,-96.4000,32.3,31128,1971,candidate_access_gap,county_centroid_beyond_threshold
41019,Douglas County,OR,43.2863,-123.1545,32.3,111322,5036,candidate_access_gap,county_centroid_beyond_threshold
37041,Chowan County,NC,36.1290,-76.6028,32.3,13835,173,candidate_access_gap,county_centroid_beyond_threshold
01095,Marshall County,AL,34.3096,-86.3217,32.3,97923,566,candidate_access_gap,county_centroid_beyond_threshold
21181,Nicholas County,KY,38.3380,-84.0262,32.3,7613,195,candidate_access_gap,county_centroid_beyond_threshold
34011,Cumberland County,NJ,39.3284,-75.1216,32.2,153588,483,candidate_access_gap,county_centroid_beyond_threshold
17159,Richland County,IL,38.7122,-88.0855,32.2,15716,360,candidate_access_gap,county_centroid_beyond_threshold
27043,Faribault County,MN,43.6765,-93.9472,32.1,13931,712,candidate_access_gap,county_centroid_beyond_threshold
27143,Sibley County,MN,44.5757,-94.2301,32.1,14950,589,candidate_access_gap,county_centroid_beyond_threshold
19175,Union County,IA,41.0286,-94.2451,32.1,12107,424,candidate_access_gap,county_centroid_beyond_threshold
13163,Jefferson County,GA,33.0582,-82.4200,32.1,15591,527,candidate_access_gap,county_centroid_beyond_threshold
18025,Crawford County,IN,38.2894,-86.4409,32.1,10511,306,candidate_access_gap,county_centroid_beyond_threshold
19197,Wright County,IA,42.7330,-93.7347,32.1,12897,580,candidate_access_gap,county_centroid_beyond_threshold
29125,Maries County,MO,38.1626,-91.9236,32.0,8454,527,candidate_access_gap,county_centroid_beyond_threshold
50017,Orange County,VT,44.0034,-72.3696,32.0,29439,687,candidate_access_gap,county_centroid_beyond_threshold
39065,Hardin County,OH,40.6604,-83.6641,32.0,30622,470,candidate_access_gap,county_centroid_beyond_threshold
19007,Appanoose County,IA,40.7442,-92.8731,32.0,12279,497,candidate_access_gap,county_centroid_beyond_threshold
38065,Oliver County,ND,47.1181,-101.3314,32.0,1832,722,candidate_access_gap,county_centroid_beyond_threshold
21235,Whitley County,KY,36.7580,-84.1446,32.0,36648,438,candidate_access_gap,county_centroid_beyond_threshold
37031,Carteret County,NC,34.8583,-76.5359,32.0,68353,508,candidate_access_gap,county_centroid_beyond_threshold
06001,Alameda County,CA,37.6471,-121.9125,31.9,1663823,737,candidate_access_gap,county_centroid_beyond_threshold
27099,Mower County,MN,43.6662,-92.7595,31.9,40082,711,candidate_access_gap,county_centroid_beyond_threshold
42113,Sullivan County,PA,41.4393,-76.5117,31.9,5880,450,candidate_access_gap,county_centroid_beyond_threshold
47017,Carroll County,TN,35.9657,-88.4524,31.8,28381,598,candidate_access_gap,county_centroid_beyond_threshold
13165,Jenkins County,GA,32.7946,-81.9715,31.8,8704,347,candidate_access_gap,county_centroid_beyond_threshold
53041,Lewis County,WA,46.5801,-122.3774,31.8,82663,2403,candidate_access_gap,county_centroid_beyond_threshold
51105,Lee County,VA,36.7017,-83.1301,31.8,22287,435,candidate_access_gap,county_centroid_beyond_threshold
28163,Yazoo County,MS,32.7657,-90.3879,31.8,27467,922,candidate_access_gap,county_centroid_beyond_threshold
